restaurant_id,restaurant_name,address,image_path
527,Đắc Hòa II - Heo Quay & Vịt Quay - Âu Cơ,"102 - 104 Âu Cơ, P. 9, Quận Tân Bình, TP. HCM",images/dac_hoa_ii_heo_quay_vit_quay_au_co.jpg
528,The Pizza Company - Lê Văn Sỹ,"333 Lê Văn Sỹ, P. 13, Quận 3, TP. HCM",images/the_pizza_company_le_van_sy.jpg
529,Dì Bảy - Bún Mắm Nêm Đà Nẵng,"199 Bàu Cát, P. 14, Quận Tân Bình, TP. HCM",images/di_bay_bun_mam_nem_da_nang.jpg
530,Lotteria - Xô Viết Nghệ Tĩnh,"222A Xô Viết Nghệ Tĩnh, P. 21, Quận Bình Thạnh, TP. HCM",images/lotteria_xo_viet_nghe_tinh.jpg
531,Quán Ăn Hùng Ký,"171 Nguyễn Văn Cừ, P. 2, Quận 5, TP. HCM",images/quan_an_hung_ky.jpg
532,Bếp Nhà Tui - Cơm Văn Phòng - Shop Online,"24/39 Trần Cao Vân, P. 12, Quận Phú Nhuận, TP. HCM",images/bep_nha_tui_com_van_phong_shop_online.jpg
533,Phở Tân Hà Nội - Đặc Sản Gà Ta,"113 Thống Nhất, P. Bình Thọ, Tp. Thủ Đức, TP. HCM",images/pho_tan_ha_noi_dac_san_ga_ta.jpg
534,Pendolasco Thảo Điền - Delivery,"36 Tống Hữu Định, Tp. Thủ Đức, TP. HCM",images/pendolasco_thao_dien_delivery.jpg
535,GAM Coffee - 100% Arabica - Điện Biên Phủ,"C10 Điện Biên Phủ (Hẻm 20 Tân Cảng), P. 25, Quận Bình Thạnh, TP. HCM",images/gam_coffee_100_arabica_dien_bien_phu.jpg
536,Kebaby - Doner Kebab,"112 Phạm Viết Chánh, P. 19, Quận Bình Thạnh, TP. HCM",images/kebaby_doner_kebab.jpg
537,Bún Chả Hà Nội Nhân Võ,"181 Bàu Cát, P. 14, Quận Tân Bình, TP. HCM",images/bun_cha_ha_noi_nhan_vo.jpg
538,Pasta Paradise - Nguyễn Thị Minh Khai,"242 Nguyễn Thị Minh Khai, P. 6, Quận 3, TP. HCM",images/pasta_paradise_nguyen_thi_minh_khai.jpg
539,Ranchu Saigon Salted Egg - Shop Online,"278/28 Tô Hiến Thành, P. 15, Quận 10, TP. HCM",images/ranchu_saigon_salted_egg_shop_online.jpg
540,Gà rán và Mì Ý - Jollibee - BigC An Lạc,"BigC An Lạc, Quốc Lộ 1A, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",images/ga_ran_va_mi_y_jollibee_bigc_an_lac.jpg
541,Burger King - Thảo Điền,"20 Thảo Điền, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",images/burger_king_thao_dien.jpg
542,Bún Bò Huế Đông Ba - Since 1998,"207B Nguyễn Văn Thủ, P. Đa Kao, Quận 1, TP. HCM",images/bun_bo_hue_dong_ba_since_1998.jpg
543,The Espresso - Trần Hưng Đạo,"44 Trần Hưng Đạo, P. Tân Sơn Nhì, Quận Tân Phú, TP. HCM",images/the_espresso_tran_hung_dao.jpg
544,Bắp Xào Cô Chanh - Nguyễn Chánh Sắt,"37 Nguyễn Chánh Sắt, P. 13, Quận Tân Bình, TP. HCM",images/bap_xao_co_chanh_nguyen_chanh_sat.jpg
545,Bắp Xào Bơ & Hột Vịt Lộn - Rạch Bùng Binh,"111 Rạch Bùng Binh, P. 9, Quận 3, TP. HCM",images/bap_xao_bo_hot_vit_lon_rach_bung_binh.jpg
546,Phá Lấu & Rô Ti - An Dương Vương,"322 An Dương Vương, P. 10, Quận 6, TP. HCM",images/pha_lau_ro_ti_an_duong_vuong.jpg
547,Trà Sữa Xiên Que Hot & Cold - Nguyễn Duy Trinh,"663 Nguyễn Duy Trinh, P. Bình Trưng Đông, Tp. Thủ Đức, TP. HCM",images/tra_sua_xien_que_hot_cold_nguyen_duy_trinh.jpg
548,Bún Ốc Riêu Cua Thanh Hải - Kỳ Đồng,"14/12 Kỳ Đồng, P. 9, Quận 3, TP. HCM",images/bun_oc_rieu_cua_thanh_hai_ky_dong.jpg
549,O'Hara Coffee,"21 Nguyễn Thị Thập, P. Tân Phú, Quận 7, TP. HCM",images/o_hara_coffee.jpg
550,Cô Tuyết - Chè Thập Cẩm - Thống Nhất,"119 Thống Nhất, P. 10, Quận Gò Vấp, TP. HCM",images/co_tuyet_che_thap_cam_thong_nhat.jpg
551,Baozi - Ẩm Thực Đài Loan - Hồ Tùng Mậu,"79 Hồ Tùng Mậu, P. Bến Nghé, Quận 1, TP. HCM",images/baozi_am_thuc_dai_loan_ho_tung_mau.jpg
552,Bánh Tráng Trộn 34 - Lê Lai,"15/9 Lê Lai, P. 12, Quận Tân Bình, TP. HCM",images/banh_trang_tron_34_le_lai.jpg
553,Bún Đậu Bống - Bún Đậu Mắm Tôm,"894A Tỉnh Lộ 43, P. Bình Chiểu, Tp. Thủ Đức, TP. HCM",images/bun_dau_bong_bun_dau_mam_tom.jpg
554,Bún Bò Hẻm Huế - Đường 26/3,"284/7 Đường 26/3, P. Bình Hưng Hòa, Quận Bình Tân, TP. HCM",images/bun_bo_hem_hue_duong_26_3.jpg
555,"Al Fresco's - Pizza, Mỳ Ý, Sườn, Steak Bò Bít Tết - Xuân Thủy","92 Xuân Thủy, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",images/al_fresco_s_pizza_my_y_suon_steak_bo_bit_tet_xuan_thuy.jpg
556,Trà Tắc & Nước Mía - Cô Giang,"30 Cô Giang, P. Cầu Ông Lãnh, Quận 1, TP. HCM",images/tra_tac_nuoc_mia_co_giang.jpg
557,"Highlands Coffee - Trà, Cà Phê & Bánh - Sunrise City View D7","B1.19 Sunrise City View, Nguyễn Hữu Thọ, P. Tân Hưng, Quận 7, TP. HCM",images/highlands_coffee_tra_ca_phe_banh_sunrise_city_view_d7.jpg
558,Subi - Nước Cốt Bí Đao & Trà Sữa - Tôn Đản,"223 Tôn Đản, P. 15, Quận 4, TP. HCM",images/subi_nuoc_cot_bi_dao_tra_sua_ton_dan.jpg
559,The Pizza Company - Võ Văn Ngân,"26 - 28 - 30 Võ Văn Ngân, P. Trường Thọ, Tp. Thủ Đức, TP. HCM",images/the_pizza_company_vo_van_ngan.jpg
560,Gà Rán KFC - Nguyễn Thị Tú,"D6/22 Nguyễn Thị Tú, Huyện Bình Chánh, TP. HCM",images/ga_ran_kfc_nguyen_thi_tu.jpg
561,Út Minh - Cơm Gà Xối Mỡ & Mì Trộn Tóp Mỡ,"1 Lô A3 Nguyễn Gia Trí Nối Dài, P. 25, Quận Bình Thạnh, TP. HCM",images/ut_minh_com_ga_xoi_mo_mi_tron_top_mo.jpg
562,Cơm Gà Xối Mỡ Vi Anh - Lê Văn Lương,"190 Lê Văn Lương, P. Tân Hưng, Quận 7, TP. HCM",images/com_ga_xoi_mo_vi_anh_le_van_luong.jpg
563,Chef Gấu - Cơm Cà Ri Vị Nhật,"41/28 Ngô Quyền, P. 6, Quận 10, TP. HCM",images/chef_gau_com_ca_ri_vi_nhat.jpg
564,Kem Tươi Nana - Thạch Lam,"19 Thạch Lam, P. Hiệp Tân, Quận Tân Phú, TP. HCM",images/kem_tuoi_nana_thach_lam.jpg
565,Cơm Gà Hồng Nam,"563 Hoàng Văn Thụ, Quận Tân Bình, TP. HCM",images/com_ga_hong_nam.jpg
566,Phở Quê Hương - 1255 Phan Văn Trị,"1255 Phan Văn Trị, P. 10, Quận Gò Vấp, TP. HCM",images/pho_que_huong_1255_phan_van_tri.jpg
567,Sủi Cảo Ngọc Ý - Hà Tôn Quyền,"187 Hà Tôn Quyền, P. 4, Quận 11, TP. HCM",images/sui_cao_ngoc_y_ha_ton_quyen.jpg
568,Landmark 81 - Vinhomes Central Park,"Landmark 81, 772 Điện Biên Phủ, P. 22, Quận Bình Thạnh, TP. HCM",images/landmark_81_vinhomes_central_park.jpg
569,Canh Bún - Hai Bà Trưng,"133 Hai Bà Trưng, P. Bến Nghé, Quận 1, TP. HCM",images/canh_bun_hai_ba_trung.jpg
570,Chị Mười - Bánh Flan,"Hẻm 14 Trần Bình Trọng, Quận 5, TP. HCM",images/chi_muoi_banh_flan.jpg
571,TajmaSago - Hotel & Resort,"6 Phan Văn Chương, Phú Mỹ Hưng, Quận 7, TP. HCM",images/tajmasago_hotel_resort.jpg
572,The Jade - Bánh Sầu Riêng Kem Lạnh - Cách Mạng Tháng 8,"358/2/15A Cách Mạng Tháng 8, P. 10, Quận 3, TP. HCM",images/the_jade_banh_sau_rieng_kem_lanh_cach_mang_thang_8.jpg
573,Tài Ký - Cơm Gà Xối Mỡ - Đường Số 32,"23 Đường Số 32, P. Thạnh Mỹ Lợi, Tp. Thủ Đức, TP. HCM",images/tai_ky_com_ga_xoi_mo_duong_so_32.jpg
574,Chè Bưởi Mẹ Siêu Nhân - Chu Văn An,"207 Chu Văn An, P. 26, Quận Bình Thạnh, TP. HCM",images/che_buoi_me_sieu_nhan_chu_van_an.jpg
575,TRIA CAFE - Bakery & Tea Shop - Nguyễn Duy Trinh,"741 Nguyễn Duy Trinh, P. Phú Hữu, Tp. Thủ Đức, TP. HCM",images/tria_cafe_bakery_tea_shop_nguyen_duy_trinh.jpg
576,Boom - Cà Phê & Trà Sữa - Sữa Tươi Trân Châu Đường Đen - Ngô Tất Tố,"14B9 (Mặt Tiền) Ngô Tất Tố, P. 19, Quận Bình Thạnh, TP. HCM",images/boom_ca_phe_tra_sua_sua_tuoi_tran_chau_duong_den_ngo_tat_to.jpg
577,TIỆM TRÀ THÁNG NĂM - Nhất Chi Mai,"3 Nhất Chi Mai, P. 13, Quận Tân Bình, TP. HCM",images/tiem_tra_thang_nam_nhat_chi_mai.jpg
578,Yến Nhi - Đặt Tiệc Giá Tốt,"162 Nguyễn Thị Định, P. Bình Trưng Tây, Quận 2, TP. HCM",images/yen_nhi_dat_tiec_gia_tot.jpg
579,Japanese Udon Donnosuke - Nhà Hàng Mì Vàng Nhật Bản,"968 Nguyễn Văn Linh, P. Tân Phong, Quận 7, TP. HCM",images/japanese_udon_donnosuke_nha_hang_mi_vang_nhat_ban.jpg
580,Cơm Tấm Ghiền - Sườn Cây Nướng Mật Ong - Nguyễn Thượng Hiền,"208 Nguyễn Thượng Hiền, P. 4, Quận 3, TP. HCM",images/com_tam_ghien_suon_cay_nuong_mat_ong_nguyen_thuong_hien.jpg
581,Cơm Chay Diệu Loan 2 - Cơm Chay - Tân Kỳ Tân Quý,"281 Tân Kỳ Tân Quý, P. Tân Sơn Nhì, Quận Tân Phú, TP. HCM",images/com_chay_dieu_loan_2_com_chay_tan_ky_tan_quy.jpg
582,Minh Tuấn - Bánh Mì Thổ Nhĩ Kỳ,"89 Cách Mạng Tháng 8, Quận 1, TP. HCM",images/minh_tuan_banh_mi_tho_nhi_ky.jpg
583,Phở Bò Phú Gia - Lý Chính Thắng,"146E Lý Chính Thắng, P. 7, Quận 3, TP. HCM",images/pho_bo_phu_gia_ly_chinh_thang.jpg
584,Cơm Gà Hải Nam - Ngô Quyền,"107H Ngô Quyền, P. 11, Quận 5, TP. HCM",images/com_ga_hai_nam_ngo_quyen.jpg
585,Pizza Hut - Sky Garden 1,"Sky Garden 1, Nguyễn Văn Linh, P. Tân Phong, Quận 7, TP. HCM",images/pizza_hut_sky_garden_1.jpg
586,Bánh Mì Que Pháp - Cộng Hòa,"108/18 Cộng Hòa, P. 4, Quận Tân Bình, TP. HCM",images/banh_mi_que_phap_cong_hoa.jpg
587,Phở Miến Gà Trống Thiến Ngô Vàng - Lý Chính Thắng,"143 Lý Chính Thắng, P. Võ Thị Sáu, Quận 3, TP. HCM",images/pho_mien_ga_trong_thien_ngo_vang_ly_chinh_thang.jpg
588,Buddha Chay - Nguyễn Chí Thanh,"5 Nguyễn Chí Thanh, P. 9, Quận 5, TP. HCM",images/buddha_chay_nguyen_chi_thanh.jpg
589,Bánh Cuốn Thảo - 29 Huỳnh Mẫn Đạt,"29 Huỳnh Mẫn Đạt, P. 19, Quận Bình Thạnh, TP. HCM",images/banh_cuon_thao_29_huynh_man_dat.jpg
590,Quán Ốc Loan - Nguyễn Thiện Thuật,"012 Lô C Chung Cư Nguyễn Thiện Thuật, P. 1, Quận 3, TP. HCM",images/quan_oc_loan_nguyen_thien_thuat.jpg
591,TAISOT Mì Ý 29K - Võ Văn Kiệt,"840 Võ Văn Kiệt, P. 5, Quận 5, TP. HCM",images/taisot_mi_y_29k_vo_van_kiet.jpg
592,Gà rán và Mì Ý - Jollibee - Hòa Hảo,"Tầng 3, Coopmart Lý Thường Kiệt, 497 Hòa Hảo, P. 7, Quận 10, TP. HCM",images/ga_ran_va_mi_y_jollibee_hoa_hao.jpg
593,Bánh Cá Siu Siu - Trường Sa,"6A Trường Sa, P. 17, Quận Bình Thạnh, TP. HCM",images/banh_ca_siu_siu_truong_sa.jpg
594,TA - Mì Ý & Pizza,"347/4 Chu Văn An, P. 12, Quận Bình Thạnh, TP. HCM",images/ta_mi_y_pizza.jpg
595,Vịt Quay Toàn Thành,"2I Bến Phú Lâm, P. 9, Quận 6, TP. HCM",images/vit_quay_toan_thanh.jpg
596,Trà Sữa 126,"126 Xô Viết Nghệ Tĩnh, P. 21, Quận Bình Thạnh, TP. HCM",images/tra_sua_126.jpg
597,"Suly - Cafe Muối, Mì Ý Sốt Kem Sữa Tươi & Nui Xào Bò","04-06 Trần Khắc Chân, P. 15, Quận Phú Nhuận, TP. HCM",images/suly_cafe_muoi_mi_y_sot_kem_sua_tuoi_nui_xao_bo.jpg
598,Sinh Tố Kem 19G - Đường Số 15,"95/5 Đường Số 15, P. Tân Thuận Tây, Quận 7, TP. HCM",images/sinh_to_kem_19g_duong_so_15.jpg
599,A Bảo - Trà Đào Dầm - Đồng Đen,"3 Đồng Đen, P. 12, Quận Tân Bình, TP. HCM",images/a_bao_tra_dao_dam_dong_den.jpg
600,Gà Rán Popeyes - CN1,"68 Đường CN1, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",images/ga_ran_popeyes_cn1.jpg
601,Chè Người Hoa An Điềm,"28 Phan Phú Tiên, P. 10, Quận 5, TP. HCM",images/che_nguo_i_hoa_an_die_m.jpg
602,LaSiMi Tân Phú- Trà Ngon Đậm Vị - Tân Sơn Nhì,"114 Tân Sơn Nhì, P.Tân Sơn Nhì, Quận Tân Phú, TP. HCM",images/lasimi_tan_phu_tra_ngon_dam_vi_tan_son_nhi.jpg
603,Sóc Chef - Bún Thịt Xào - Hoàng Dư Khương,"47 Hoàng Dư Khương, P. 12, Quận 10, TP. HCM",images/soc_chef_bun_thit_xao_hoang_du_khuong.jpg
604,Mochi Sweets - Nguyễn Đình Chiểu,"504 Nguyễn Đình Chiểu, P. 4, Quận 3, TP. HCM",images/mochi_sweets_nguyen_dinh_chieu.jpg
605,Xôi Chiên - Hẻm 50 Phùng Văn Cung,"50/22/4 Phùng Văn Cung, P. 7, Quận Phú Nhuận, TP. HCM",images/xoi_chien_hem_50_phung_van_cung.jpg
606,Laly Food,"227 Chu Văn An, P. 26, Quận Bình Thạnh, TP. HCM",images/laly_food.jpg
607,Passio Coffee - Toà Nhà QTSC 9,"Toà Nhà QTSC 9, Lô 42, Đường Số 3, CVPM Quang Trung, Quận 12, TP. HCM",images/passio_coffee_toa_nha_qtsc_9.jpg
608,Bánh Canh Cua - Đường Số 10,"56 Đường Số 10, P. Tân Quy, Quận 7, TP. HCM",images/banh_canh_cua_duong_so_10.jpg
609,Chất Sài Gòn - Coffee & Trái Cây - Lê Thị Nho,"2 Lê Thị Nho, KP. 2, P. Trung Mỹ Tây, Quận 12, TP. HCM",images/chat_sai_gon_coffee_trai_cay_le_thi_nho.jpg
610,Hai Chị Em - Bún Thịt Xào & Cơm Tấm Long Xuyên,"258/5 Đường Số 6, P. 7, Quận Gò Vấp, TP. HCM",images/hai_chi_em_bun_thit_xao_com_tam_long_xuyen.jpg
611,Bánh Canh Càng Cúm - Trần Quang Diệu,"108/22C Trần Quang Diệu, P. 14, Quận 3, TP. HCM",images/banh_canh_cang_cum_tran_quang_dieu.jpg
612,Lẩu 94,"94 Chợ Lớn, P. 11, Quận 6, TP. HCM",images/lau_94.jpg
613,BBang House - Fresh Bakery & Cafe - Sư Vạn Hạnh,"551 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",images/bbang_house_fresh_bakery_cafe_su_van_hanh.jpg
614,Hủ Tiếu Hoa - Trần Đình Xu,"122/10 Trần Đình Xu, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",images/hu_tieu_hoa_tran_dinh_xu.jpg
615,Gogi House - Nướng Hàn Quốc - Gigamall,"Tầng 5 Giga Mall, 240 Phạm Văn Đồng, P. Hiệp Bình Chánh, Tp. Thủ Đức, TP. HCM",images/gogi_house_nuo_ng_ha_n_quo_c_gigamall.jpg
616,Dì Út Cá Viên Chiên - Viên Chiên - Đường 45,"Số 35, Đường 45, P. 14, Quận Gò Vấp, TP. HCM",images/di_ut_ca_vien_chien_vien_chien_duong_45.jpg
617,Bún Bò Quin,"N4 Trường Sơn, Quận 10, TP. HCM",images/bun_bo_quin.jpg
618,Thế Giới Cua Cà Mau - Không Chi Nhánh - Tôn Thất Hiệp,"304 Tôn Thất Hiệp, P. 12, Quận 11, TP. HCM",images/the_gioi_cua_ca_mau_khong_chi_nhanh_ton_that_hiep.jpg
619,Cháo Ếch Singapore Geylang - Phan Xích Long,"331 Phan Xích Long, P. 1, Quận Phú Nhuận, TP. HCM",images/chao_ech_singapore_geylang_phan_xich_long.jpg
620,"Highlands Coffee - Trà, Cà Phê & Bánh - Tạ Uyên","134 Tạ Uyên, Quận 11, TP. HCM",images/highlands_coffee_tra_ca_phe_banh_ta_uyen.jpg
621,Myung Ryun Jinsa GalBi - Nhà Hàng Hàn Quốc,"83 Đường Số 7, P. An Phú, Tp. Thủ Đức, TP. HCM",images/myung_ryun_jinsa_galbi_nha_hang_han_quoc.jpg
622,Gà Rán KFC - Crescent Mall,"Tầng 5 Crescent Mall, 101 Tôn Dật Tiên, P. Tân Phú, Quận 7, TP. HCM",images/ga_ran_kfc_crescent_mall.jpg
623,Bánh Mì Hồng Hoa - Nguyễn Văn Tráng,"52 Nguyễn Văn Tráng, P. Bến Thành, Quận 1, TP. HCM",images/banh_mi_hong_hoa_nguyen_van_trang.jpg
624,Há Cảo Gia Hòa,"49 Lão Tử, P. 14 , Quận 5, TP. HCM",images/ha_cao_gia_hoa.jpg
625,Cháo Lòng Tân Hiệp,"1 Mạc Thiên Tích, P. 11, Q. 5, Quận 5, TP. HCM",images/chao_long_tan_hiep.jpg
626,Tường Phát - Hủ Tiếu Nam Vang - Phan Văn Trị,"672a58 Đường Phan Văn Trị, P. 10, Quận Gò Vấp, TP. HCM",images/tuong_phat_hu_tieu_nam_vang_phan_van_tri.jpg
627,Ăn Vặt Gấu 34,"640 Lê Văn Thọ, P. 13, Quận Gò Vấp, TP. HCM",images/an_vat_gau_34.jpg
628,Bánh Cuốn Nóng - 126 Hòa Hưng,"126 Hòa Hưng, P. 13, Quận 10, TP. HCM",images/banh_cuon_nong_126_hoa_hung.jpg
629,D'Amour Bistro - Nhà Hàng Cafe High-End,"Shop 02 Tòa Nhà Hawaii - KDC New City, 17 Mai Chí Thọ, Quận 2, TP. HCM",images/d_amour_bistro_nha_hang_cafe_high_end.jpg
630,Cơm Niêu Lối Xưa,"79/15 Phan Anh, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",images/com_nieu_loi_xua.jpg
631,"Highlands Coffee - Trà, Cà Phê & Bánh - 288 Thống Nhất","288 Thống Nhất, P. 16, Quận Gò Vấp, TP. HCM",images/highlands_coffee_tra_ca_phe_banh_288_thong_nhat.jpg
632,Ẩm Thực Bà Ba Khéo,"57 Châu Văn Liêm, P. 14, Quận 5, TP. HCM",images/am_thuc_ba_ba_kheo.jpg
633,Domino’s Pizza - Nguyễn Ảnh Thủ,"31/1B Nguyển Ảnh Thủ, P. Trung Mỹ Tây, Quận 12, TP. HCM",images/domino_s_pizza_nguyen_anh_thu.jpg
634,Trà Sữa Xiên Que Hot & Cold - Hậu Giang,"64 Hậu Giang, P. 6, Quận 6, TP. HCM",images/tra_sua_xien_que_hot_cold_hau_giang.jpg
635,Há Cảo Kiều Ký - Lão Tử,"43 Lão Tử, P. 14, Quận 5, TP. HCM",images/ha_cao_kieu_ky_lao_tu.jpg
636,Xing Fu Tang Vietnam - Trà Sữa Đài Loan - Thảo Điền,"101 Xa Lộ Hà Nội, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",images/xing_fu_tang_vietnam_tra_sua_dai_loan_thao_dien.jpg
637,Le Resto - Món Pháp Giá Việt,"357 Hoàng Sa, P. Tân Định, Quận 1, TP. HCM",images/le_resto_mon_phap_gia_viet.jpg
638,Thảo Viên Cafe,"9 - 11 Trường Sa, Quận Bình Thạnh, TP. HCM",images/thao_vien_cafe.jpg
639,Lẩu Cá Lăng Cô Sáu - Trần Xuân Soạn,"1005 Trần Xuân Soạn, P.Tân Hưng, Quận 7, TP. HCM",images/lau_ca_lang_co_sau_tran_xuan_soan.jpg
640,Bún Hải Sản - Chả Mực Giã Tay Hạ Long Cô Vân,"127 Đ. 11, P. Tân Kiểng, Quận 7, TP. HCM",images/bun_hai_san_cha_muc_gia_tay_ha_long_co_van.jpg
641,Cơm Chay Khai Ngộ Vegetarian,"314 Tên Lửa, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",images/com_chay_khai_ngo_vegetarian.jpg
642,Bánh Xếp Thảo - Hải Thượng Lãng Ông,"266 Hải Thượng Lãng Ông, P. 14, Quận 5, TP. HCM",images/banh_xep_thao_hai_thuong_lang_ong.jpg
643,Bánh Canh Cua Kim Ngân,"28 Trưng Nữ Vương, P. 4, Quận Gò Vấp, TP. HCM",images/banh_canh_cua_kim_ngan.jpg
644,THE STUDIO COFFEE - PASTEUR,"238B Pasteur, P. 6, Quận 3, TP. HCM",images/the_studio_coffee_pasteur.jpg
645,Chả Cá Lã Vọng - Hồ Xuân Hương,"7 Hồ Xuân Hương, P. 6, Quận 3, TP. HCM",images/cha_ca_la_vong_ho_xuan_huong.jpg
646,Bánh Canh Cua Minh Thủy,"88 Đường Số 6, P. Linh Trung, Tp. Thủ Đức, TP. HCM",images/banh_canh_cua_minh_thuy.jpg
647,Hai Trân - Bánh Canh Cua & Bún Riêu Cua,"25 Đường Số 12, P. Tam Bình, Tp. Thủ Đức, TP. HCM",images/hai_tran_banh_canh_cua_bun_rieu_cua.jpg
648,Bánh Cuốn Thanh Trì Hà Nội,"1 Chu Mạnh Trinh, P. Bến Nghé, Quận 1, TP. HCM",images/banh_cuon_thanh_tri_ha_noi.jpg
649,TUTIMI - Milo Dầm - Trà Sữa & Coffee - Man Thiện,"45 Man Thiện, P. Hiệp Phú, Tp. Thủ Đức, TP. HCM",images/tutimi_milo_dam_tra_sua_coffee_man_thien.jpg
650,Phở Chí Phèo - Đồng Đen,"105 Đồng Đen, P. 12, Quận Tân Bình, TP. HCM",images/pho_chi_pheo_dong_den.jpg
651,Nhân Trí - Bún Bò Huế,"295 Lê Hồng Phong, P. 2, Quận 10, TP. HCM",images/nhan_tri_bun_bo_hue.jpg
652,Cô Quyên Xứ Quảng - Các Món Quảng - Hồ Biểu Chánh,"62 Hồ Biểu Chánh, P. 11, Quận Phú Nhuận, TP. HCM",images/co_quyen_xu_quang_cac_mon_quang_ho_bieu_chanh.jpg
653,Hamburger & Bánh Mì - BREAD 24H,"504 Điện Biên Phủ, P. 3, Quận 3, TP. HCM",images/hamburger_banh_mi_bread_24h.jpg
654,Bánh Mỳ Thuận Thảo - Đinh Tiên Hoàng,"Đinh Tiên Hoàng, Quận Bình Thạnh, TP. HCM",images/banh_my_thuan_thao_dinh_tien_hoang.jpg
655,Chang Hi - Chè Ngon Sáng Tạo - 476 Trần Hưng Đạo,"476 Trần Hưng Đạo, P. 2, Quận 5, TP. HCM",images/chang_hi_che_ngon_sang_tao_476_tran_hung_dao.jpg
656,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,"354 - 356 Trần Hưng Đạo, P. 2, Quận 5, TP. HCM",images/ga_ran_va_mi_y_jollibee_tran_hung_dao_hcm.jpg
657,Kem Bơ - Trái Cây Tô 251 - Vườn Lài,"221/2D Vườn Lài, P. Phú Thọ Hòa, Quận Tân Phú, TP. HCM",images/kem_bo_trai_cay_to_251_vuon_lai.jpg
658,Ý Thiên - Bánh Cuốn & Bánh Ướt,"274 Bà Hạt, P. 9, Quận 10, TP. HCM",images/y_thien_banh_cuon_banh_uot.jpg
659,Quán Giá Hẹ - Cơm Sườn & Hủ Tiếu,"269 Đề Thám, P. Phạm Ngũ Lão, Quận 1, TP. HCM",images/quan_gia_he_com_suon_hu_tieu.jpg
660,AKA House - Buffet Nướng & Lẩu Nhật Bản - Sense City Phạm Văn Đồng,"Tầng 3 Sense City Phạm Văn Đồng, 240 - 242 Kha Vạn Cân, P. Hiệp Bình Chánh, Tp. Thủ Đức, TP. HCM",images/aka_house_buffet_nuong_lau_nhat_ban_sense_city_pham_van_dong.jpg
661,Cháo Ếch Ú,"166B Gò Dầu, P. Tân Quý, Quận Tân Phú, TP. HCM",images/chao_ech_u.jpg
662,Marukame Udon - Udon & Tempura - Vạn Hạnh Mall,"Tầng 6, 6-08&7A Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",images/marukame_udon_udon_tempura_van_hanh_mall.jpg
663,Cơm Tấm Thuận Kiều - Út Tịch,"17 Út Tịch, P. 4, Quận Tân Bình, TP. HCM",images/com_tam_thuan_kieu_ut_tich.jpg
664,Thanh Nga - Đặc Sản Miền Trung,"220 Ni Sư Huỳnh Liên, Quận Tân Bình, TP. HCM",images/thanh_nga_dac_san_mien_trung.jpg
665,"Bếp Nhà Baby Kem - Chim Cút Chiên Bơ, Cá Viên Chiên & Ăn Vặt - Nguyễn Hữu Cảnh","117/134 Nguyễn Hữu Cảnh, P. 22, Quận Bình Thạnh, TP. HCM",images/bep_nha_baby_kem_chim_cut_chien_bo_ca_vien_chien_an_vat_nguyen_huu_canh.jpg
666,Trà Sữa Xiên Que Hot & Cold - Trần Não,"13B Trần Não, P. Bình An, Tp. Thủ Đức, TP. HCM",images/tra_sua_xien_que_hot_cold_tran_nao.jpg
667,Hokkaido Baked Cheese Tart - Phan Xích Long,"256 Phan Xích Long, P. 7, Quận Phú Nhuận, TP. HCM",images/hokkaido_baked_cheese_tart_phan_xich_long.jpg
668,Phúc Long CMT8,"130 Cách Mạng Tháng 8, P. 10, Quận 3, TP. HCM",images/phuc_long_cmt8.jpg
669,Gà Rán KFC - AEON Mall Tân Phú,"Tầng Trệt AEON Mall Tân Phú, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",images/ga_ran_kfc_aeon_mall_tan_phu.jpg
670,Samy - Nước Thảo Mộc & Trà Trái Cây - Ngô Đức Kế,"109 Ngô Đức Kế, P. 12, Quận Bình Thạnh, TP. HCM",images/samy_nuoc_thao_moc_tra_trai_cay_ngo_duc_ke.jpg
671,Hanuri - Quán Ăn Hàn Quốc - Điện Biên Phủ,"531 Điện Biên Phủ, P. 3, Quận 3, TP. HCM",images/hanuri_quan_an_han_quoc_dien_bien_phu.jpg
672,Bà Tư - Bánh Tráng Trộn - Lê Đại Hành,"229 Lê Đại Hành, P. 13, Quận 11, TP. HCM",images/ba_tu_banh_trang_tron_le_dai_hanh.jpg
673,Bếp Nhà Tui - Bánh Giò,"632 Trường Sa, P. 17, Quận Phú Nhuận, TP. HCM",images/bep_nha_tui_banh_gio.jpg
